track_id	song_name	song_lyrics	popularity	album_name	release_date	genre	artist	total_words	unique_words	lexical_diversity	love_freq	heart_freq	you_freq	i_freq	baby_freq	night_freq
378iszndTZAR4dH8kwsLC6	Cheap Thrills	Come on, come on, turn the radio on It's Friday night and I won't be long Gotta do my hair, put my make up on It's Friday night and I won't be long 'Til I hit the dance floor Hit the dance floor I got all I need No, I ain't got cash I ain't got cash But I got you baby Baby, I don't need dollar bills to have fun tonight(I love cheap thrills) Baby, I don't need dollar bills to have fun tonight(I love cheap thrills) But I don't need no money As long as I can feel the beat I don't need no money As long as I keep dancing Come on, come on, turn the radio on It's Saturday and I won't be long Gotta paint my nails, put my high heels on It's Saturday and I won't be long 'Til I hit the dance floor Hit the dance floor I got all I need No, I ain't got cash I ain't got cash But I got you, baby Baby, I don't need dollar bills to have fun tonight(I love cheap thrills) Baby, I don't need dollar bills to have fun tonight(I love cheap thrills) I don't need no money As long as I can feel the beat I don't need no money As long as I keep dancing (I love cheap thrills)(I love cheap thrills) I don't need no money As long as I can feel the beat I don't need no money As long as I keep dancing Oh, oh Baby, I don't need dollar bills to have fun tonight(I love cheap thrills) Baby, I don't need dollar bills to have fun tonight(I love cheap thrills) I don't need no money As long as I can feel the beat I don't need no money As long as I keep dancing La, la, la, la, la, la, la(I love cheap thrills) La, la, la, la, la, la, la(I love cheap thrills) La, la, la, la, la, la, la(I love cheap thrills) La, la, la, la, la, la(I love cheap thrills)	63	This Is Acting	2016-02-18	pop	Sia	345	69	0.2	3.4782608695652173	0	0.5797101449275363	14.492753623188406	2.318840579710145	0.5797101449275363
6hKpIzJWHQduwojjkWG8zt	Ready Set Let's Go	No pain, no victory Your reign is history 'Cause we're not stoppin' til we break through So take your best shot, make your move Oh, step right up, who's next? You're messin' with the best We're death defyin' Coming in like lightnin' Look out, we're strikin' Ready set, ready set let's go This fire's blazin' We're troublemakin' We got you shakin' Ready set, ready set let's go Go oh-oh-oh-oh-oh-oh oh Go oh-oh-oh-oh-oh-oh oh Ready set, ready set let's go High volts through these veins Trouble is our gain Keepin' aces up every sleeve Bringing rivals down to their knees Oh, step right up, who's next? You're messin' with the best We're death defyin' Coming in like lightnin' Look out, we're strikin' Ready set, ready set let's go This fire's blazin' We're troublemakin' We got you shakin' Ready set, ready set let's go Go oh-oh-oh-oh-oh-oh oh (x3) Ready set, ready set let's go Hit' em up, hit' em up, hit' em up Hit'em up, hit'em up We're death defyin' Coming in like lightnin' Look out, we're strikin' Ready set, ready set let's go. (Go) This fire's blazin' (Go) We're troublemakin' (Go) We got you shakin' Ready set, ready set let's go Go oh-oh-oh-oh-oh-oh oh (x3) Ready set, ready set let's go Go oh-oh-oh-oh-oh-oh oh (x3) Ready set, ready set let's go	59	Ready Set Let's Go	2016-05-20	rap	Sam Tinnesz	220	86	0.39090909090909093	0	0	2.272727272727273	0	0	0
70C4NyhjD5OZUMzvWZ3njJ	Piano Man	It's nine o'clock on a Saturday The regular crowd shuffles in There's an old man sitting next to me Making love to his tonic and gin He says, """"Son, can you play me a memory? I'm not really sure how it goes But it's sad and it's sweet and I knew it complete When I wore a younger man's clothes."""" La la la, di da da La la, di da da da dum Sing us a song, you're the piano man Sing us a song tonight Well, we're all in the mood for a melody And you've got us feeling alright Now John at the bar is a friend of mine He gets me my drinks for free And he's quick with a joke or to light up your smoke But there's someplace that he'd rather be He says, """"Bill, I believe this is killing me."""" As the smile ran away from his face """"Well I'm sure that I could be a movie star If I could get out of this place"""" La la la, di da da La la, di da da da dum Now Paul is a real estate novelist Who never had time for a wife And he's talkin' with Davy, who's still in the Navy And probably will be for life And the waitress is practicing politics As the businessmen slowly get stoned Yes, they're sharing a drink they call loneliness But it's better than drinkin' alone Sing us a song, you're the piano man Sing us a song tonight Well, we're all in the mood for a melody And you've got us feeling alright It's a pretty good crowd for a Saturday And the manager gives me a smile ‘Cause he knows that it's me they've been comin' to see To forget about life for a while And the piano, it sounds like a carnival And the microphone smells like a beer And they sit at the bar and put bread in my jar And say, """"Man, what are you doin' here?"""" La la la, di da da La la, di da da da dum Sing us a song, you're the piano man Sing us a song tonight Well, we're all in the mood for a melody And you've got us feeling alright It's nine o'clock on a Saturday The regular crowd shuffles in There's an old man sitting next to me Making love to his tonic and gin He says, """"Son, can you play me a memory? I'm not really sure how it goes But it's sad and it's sweet and I knew it complete When I wore a younger man's clothes."""" La la la, di da da La la, di da da da dum Sing us a song, you're the piano man Sing us a song tonight Well, we're all in the mood for a melody And you've got us feeling alright Now John at the bar is a friend of mine He gets me my drinks for free And he's quick with a joke or to light up your smoke But there's someplace that he'd rather be He says, """"Bill, I believe this is killing me."""" As the smile ran away from his face """"Well I'm sure that I could be a movie star If I could get out of this place"""" La la la, di da da La la, di da da da dum Now Paul is a real estate novelist Who never had time for a wife And he's talkin' with Davy, who's still in the Navy And probably will be for life And the waitress is practicing politics As the businessmen slowly get stoned Yes, they're sharing a drink they call loneliness But it's better than drinkin' alone Sing us a song, you're the piano man Sing us a song tonight Well, we're all in the mood for a melody And you've got us feeling alright It's a pretty good crowd for a Saturday And the manager gives me a smile ‘Cause he knows that it's me they've been comin' to see To forget about life for a while And the piano, it sounds like a carnival And the microphone smells like a beer And they sit at the bar and put bread in my jar And say, """"Man, what are you doin' here?"""" La la la, di da da La la, di da da da dum Sing us a song, you're the piano man Sing us a song tonight Well, we're all in the mood for a melody And you've got us feeling alright	74	Piano Man (Legacy Edition)	1973-11-07	rock	Billy Joel	756	188	0.24867724867724866	0.26455026455026454	0	2.1164021164021163	1.8518518518518516	0	0
2xt2piJx6jlFkjS77YiqpL	Like a Stone	On a cobweb afternoon in a room full of emptiness By a freeway, I confess I was lost in the pages Of a book full of death, reading how we'll die alone And if we're good, we'll lay to rest anywhere we want to go In your house, I long to be Room by room, patiently I'll wait for you there, like a stone I'll wait for you there, alone And on my deathbed, I will pray to the gods and the angels Like a pagan to anyone who will take me to heaven To a place I recall, I was there so long ago The sky was bruised, the wine was bled, and there you led me on In your house, I long to be Room by room, patiently I'll wait for you there, like a stone I'll wait for you there, alone, alone And on I read, until the day was gone And I sat in regret of all the things I've done For all that I've blessed, and all that I've wronged In dreams until my death, I will wander on In your house, I long to be Room by room, patiently I'll wait for you there, like a stone I'll wait for you there, alone, alone	45	Audioslave	2002	rock	Audioslave	210	96	0.45714285714285713	0	0	3.3333333333333335	9.523809523809524	0	0
2374M0fQpWi3dLnB54qaLX	Africa	I hear the drums echoing tonight But she hears only whispers of some quiet conversation She's coming in, 12:30 flight Her moonlit wings reflect the stars that guide me towards salvation I stopped an old man along the way Hoping to find some old forgotten words or ancient melodies He turned to me as if to say """"Hurry boy, it's waiting there for you"""" It's gonna take a lot to drag me away from you There's nothing that a hundred men or more could ever do I bless the rains down in Africa Gonna take some time to do the things we never had The wild dogs cry out in the night As they grow restless longing for some solitary company I know that I must do what's right As sure as Kilimanjaro rises like Olympus above the Serengeti I seek to cure what's deep inside Frightened of this thing that I've become It's gonna take a lot to drag me away from you There's nothing that a hundred men or more could ever do I bless the rains down in Africa Gonna take some time to do the things we never had Hurry boy, she's waiting there for you It's gonna take a lot to drag me away from you There's nothing that a hundred men or more could ever do I bless the rains down in Africa I bless the rains down in Africa I bless the rains down in Africa I bless the rains down in Africa I bless the rains down in Africa Gonna take some time to do the things we never had I hear the drums echoing tonight But she hears only whispers of some quiet conversation She's coming in, 12:30 flight Her moonlit wings reflect the stars that guide me towards salvation I stopped an old man along the way Hoping to find some old forgotten words or ancient melodies He turned to me as if to say """"Hurry boy, it's waiting there for you"""" It's gonna take a lot to drag me away from you There's nothing that a hundred men or more could ever do I bless the rains down in Africa Gonna take some time to do the things we never had The wild dogs cry out in the night As they grow restless longing for some solitary company I know that I must do what's right As sure as Kilimanjaro rises like Olympus above the Serengeti I seek to cure what's deep inside Frightened of this thing that I've become It's gonna take a lot to drag me away from you There's nothing that a hundred men or more could ever do I bless the rains down in Africa Gonna take some time to do the things we never had Hurry boy, she's waiting there for you It's gonna take a lot to drag me away from you There's nothing that a hundred men or more could ever do I bless the rains down in Africa I bless the rains down in Africa I bless the rains down in Africa I bless the rains down in Africa I bless the rains down in Africa Gonna take some time to do the things we never had	83	Toto IV	1982-04-08	rock	TOTO	536	119	0.22201492537313433	0	0	1.8656716417910446	4.850746268656716	0	0.3731343283582089
4HlFJV71xXKIGcU3kRyttv	Hey, Soul Sister	Heyy Heeey Heey Your lipstick stains On the front lobe of my left-side brains I knew I wouldn't forget you And so I went and let you Blow my mind Your sweet moonbeam The smell of you In every single dream I dream I knew when we collided You're the one I have decided Who's one of my kind Hey, soul sister Ain't that Mr. Mister On the radio, stereo? The way you move ain't fair, you know Hey, soul sister I don't want to miss a Single thing you do, tonight Heyy Heeey Heey Just in time I'm so glad you have A one track mind like me You gave my life direction A game show love connection We can't deny I'm so obsessed My heart is bound to beat right out My untrimmed chest I believe in you, like a virgin you're Madonna And I'm always gonna wanna Blow your mind Hey, soul sister Ain't that Mr. Mister On the radio, stereo? The way you move ain't fair, you know Hey, soul sister I don't want to miss a Single thing you do, tonight Way you can cut a rug Watching you's the only drug I need So gangster, I'm so thug You're the only one I'm dreaming of, you see I can be myself now finally In fact there's nothing I can't be I want the world to see you be, with me Hey, soul sister Ain't that Mr. Mister On the radio, stereo? The way you move ain't fair, you know Hey, soul sister I don't want to miss a Single thing you do, tonight Hey, soul sister I don't want to miss a Single thing you do, tonight Heyy Heeey Heey, tonight Heyy Heeey Heey, tonight Heyy Heeey Heey Your lipstick stains On the front lobe of my left-side brains I knew I wouldn't forget you And so I went and let you Blow my mind Your sweet moonbeam The smell of you In every single dream I dream I knew when we collided You're the one I have decided Who's one of my kind Hey, soul sister Ain't that Mr. Mister On the radio, stereo? The way you move ain't fair, you know Hey, soul sister I don't want to miss a Single thing you do, tonight Heyy Heeey Heey Just in time I'm so glad you have A one track mind like me You gave my life direction A game show love connection We can't deny I'm so obsessed My heart is bound to beat right out My untrimmed chest I believe in you, like a virgin you're Madonna And I'm always gonna wanna Blow your mind Hey, soul sister Ain't that Mr. Mister On the radio, stereo? The way you move ain't fair, you know Hey, soul sister I don't want to miss a Single thing you do, tonight Way you can cut a rug Watching you's the only drug I need So gangster, I'm so thug You're the only one I'm dreaming of, you see I can be myself now finally In fact there's nothing I can't be I want the world to see you be, with me Hey, soul sister Ain't that Mr. Mister On the radio, stereo? The way you move ain't fair, you know Hey, soul sister I don't want to miss a Single thing you do, tonight Hey, soul sister I don't want to miss a Single thing you do, tonight Heyy Heeey Heey, tonight Heyy Heeey Heey, tonight	82	Save Me, San Francisco (Golden Gate Edition)	2010-12-01	pop	Train	582	131	0.22508591065292097	0.3436426116838488	0.3436426116838488	7.903780068728522	6.872852233676976	0	0
6Qn5zhYkTa37e91HC1D7lb	Whatever It Takes	Falling too fast to prepare for this Tripping in the world could be dangerous Everybody circling is vulturous Negative, nepotist Everybody waiting for the fall of man Everybody praying for the end of times Everybody hoping they could be the one I was born to run, I was born for this Whip, whip Run me like a racehorse Pull me like a ripcord Break me down and build me up I wanna be the slip, slip Word upon your lip, lip Letter that you rip, rip Break me down and build me up Whatever it takes'Cause I love the adrenaline in my veins I do whatever it takes 'Cause I love how it feels when I break the chains Whatever it takes Yeah, take me to the top I'm ready for whatever it takes'Cause I love the adrenaline in my veins I do what it takes Always had a fear of being typical Looking at my body feeling miserable Always hanging on to the visual I wanna be invisible Looking at my years like a martyrdom Everybody needs to be a part of 'em Never be enough, I'm the prodigal son I was born to run, I was born for this Whip, whip Run me like a racehorse Pull me like a ripcord Break me down and build me up I wanna be the slip, slip Word upon your lip, lip Letter that you rip, rip Break me down and build me up Whatever it takes'Cause I love the adrenaline in my veins I do whatever it takes 'Cause I love how it feels when I break the chains Whatever it takes Yeah, take me to the top I'm ready for whatever it takes'Cause I love the adrenaline in my veins I do what it takes Hypocritical, egotistical Don't wanna be the parenthetical, hypothetical Working hard on something that I'm proud of, out of the box An epoxy to the world and the vision we've lost I'm an apostrophe I'm just a symbol to remind you that there's more to see I'm just a product of the system; a catastrophe And yet a masterpiece, and yet I'm half-diseased And when I am deceased At least I'll go down to the grave and die happily And leave the body and the soul to be a part of thee I do what it takes Whatever it takes'Cause I love the adrenaline in my veins I do whatever it takes 'Cause I love how it feels when I break the chains Whatever it takes Yeah, take me to the top I'm ready for whatever it takes'Cause I love the adrenaline in my veins I do what it takes	81	Evolve	2017-06-23	pop	Imagine Dragons	445	150	0.33707865168539325	2.0224719101123596	0	0.6741573033707865	8.314606741573034	0	0
0yac0FPhLRH9i9lOng3f81	Everybody's Changing	You say you wander your own land But when I think about it I don't see how you can You're aching, you're breaking And I can see the pain in your eyes Says everybody's changing And I don't know why So little time Try to understand that I'm Trying to make a move just to stay in the game, I Try to stay awake and remember my name, but Everybody's changing And I don't feel the same You're gone from here Soon you will disappear Fading into beautiful light Cause everybody's changing And I don't feel right So little time Try to understand that I'mTrying to make a move just to stay in the game, I Try to stay awake and remember my name, but Everybody's changing And I don't feel the same NA So little time Try to understand that I'm Trying to make a move just to stay in the game, I Try to stay awake and remember my name, but Everybody's changing And I don't feel the same Ah! Everybody's changing And I don't feel the same	73	Hopes And Fears	2004-01-01	rock	Keane	180	70	0.3888888888888889	0	0	3.888888888888889	8.333333333333332	0	0
1G391cbiT3v3Cywg8T7DM1	Scar Tissue	Scar tissue that I wish you saw Sarcastic mister know-it-all Close your eyes and I'll kiss you'Cause with the birds I'll share With the birds I'll share this lonely viewin'With the birds I'll share this lonely viewin' Push me up against the wall Young Kentucky girl in a push-up bra Ah, fallin' all over myself To lick your heart and taste your health, 'cause With the birds I'll share this lonely viewin'With the birds I'll share this lonely viewin'With the birds I'll share this lonely view Blood loss in a bathroom stall A southern girl with a scarlet drawl Wave good-bye to Ma and Pa'Cause with the birds I'll share With the birds I'll share this lonely viewin'With the birds I'll share this lonely viewin' Soft spoken with a broken jaw Step outside but not to brawl and Autumn's sweet we call it fall I'll make it to the moon if I have to crawl and With the birds I'll share this lonely viewin'With the birds I'll share this lonely viewin'With the birds I'll share this lonely view Scar tissue that I wish you saw Sarcastic mister know-it-all Close your eyes and I'll kiss you'Cause with the birds I'll share With the birds I'll share this lonely viewin'With the birds I'll share this lonely viewin'With the birds I'll share this lonely view NA	76	Californication (Deluxe Edition)	1999-06-08	rock	Red Hot Chili Peppers	223	84	0.37668161434977576	0	0.4484304932735426	1.7937219730941705	9.865470852017937	0	0
42T2QQv3xgBlpQxaSP7lnK	One Last Breath	Please come now I think I'm falling I'm holding on to all I think is safe It seems I found the road to nowhere And I'm trying to escape I yelled back when I heard thunder But I'm down to one last breath And with it let me say Let me say Hold me now I'm six feet from the edge And I'm thinking maybe six feet Ain't so far down I'm looking down now that it's over Reflecting on all of my mistakes I thought I found the road to somewhere Somewhere in His grace I cried out, """"Heaven save me"""" But I'm down to one last breath And with it let me say Let me say Hold me now I'm six feet from the edge And I'm thinking maybe six feet Ain't so far down Hold me now I'm six feet from the edge And I'm thinking maybe six feet Ain't so far down I'm so far down Sad eyes follow me But I still believe there's Something left for me So please come stay with me 'Cause I still believe there's Something left for you and me For you and me For you and me Hold me now I'm six feet from the edge And I'm thinking Hold me now I'm six feet from the edge And I'm thinking maybe six feet Ain't so far down Hold me now I'm six feet from the edge And I'm thinking maybe six feet Ain't so far down Please come now I think I'm falling I'm holding on to all I think is safe	68	Weathered	2001-01-01	rock	Creed	264	83	0.3143939393939394	0	0	1.1363636363636365	12.5	0	0
5Ce9z7GqSknXccyppRxNLY	Thief	Like a thief in the night I'm coming for your heart I'm coming for your heart This time it's anything goes I guess I'm just a selfish ghost Ghost, ghost, ghost... I know you're scared Because somebody told you I was up to no good But i'll be here Waiting for the chance to take you out this neighborhood There's a whole wide world for us to see The only thing you gotta do is follow me Like a thief in the night I'm coming for your heart I'm coming for your heart This time it's anything goes I guess I'm just a selfish ghost Ghost, ghost, ghost... I guess I'm just a selfish ghost Ghost, ghost, ghost...	64	Thief	2016-09-02	rap	Ookay	118	60	0.5084745762711864	0	3.389830508474576	3.389830508474576	11.016949152542372	0	1.694915254237288
3NGT0Td7H4Is1qrlDQJxma	Check Yo Self - Remix	Yeah, word is bond Das EFX in this yaknowhat I'msayin Straight from the sewer, word is bond We doing this with my nigga Where my nigga Ice Cube in the motherfucker Word is bond, yeah You better check yo self before you wreck yo self 'Cause I'm bad for your health I come real stealth Dropping bombs on your moms Fuck car alarms Doing foul crime I'm that nigga wit'cha Alpine Sold it for a six-o, always let tricks know And friends know we got the indo No I'm not a sucker sitting in a House of Pain And no I'm not the butler, I'll cut ya Head-butt ya, you say you can't touch this And I wouldn't touch ya, in fact mothafucka Here to let you know boy - oh boy I make dough but don't call me Dough Boy This ain't no fucking motion picture A guy or bitch-a, I'll get wit-cha And hit you taking that yak to the neck So you better run a check (So come on and chickity-check yo self before you wreck yo self Chickity-check yo self before you wreck yo self Yeah, come on and check yo self before you wreck yo self) 'Cause shotgun bullets are bad for your health Mic-mic-microphone check (One, two! Check it!) Mic-mic-microphone check (One, two! Check it!) Tricks wanna step to Cube and then they get played 'Cause they bitchmade pulling out a switchblade That's kinda trifle 'cause that's a knife, ho AK-47, Assault Rifle Hold the fifty, I'm nifty, pow I gotta new style (Watch out now) I hate motherfuckers claiming that they folding bank But steady talking shit in the holding tank First you wanna step to me? Now your ass screaming for the deputy They send you to Charlie-Baker-Denver row Now they runnin' up in you slow You're gone, used to be the Don Juan (check that shit out) Now your name is just Twan Switch it, snap it, rolling your eyes and neck You better run a check (So chickity-check yo self before you wreck yo self Come on and check yo self before you wrickity-wreck yo self So chickity-check yo self before you wreck yo self) 'Cause big dicks up yo ass is bad for ya health Mic-mic-microphone check (One, two! Check it!) Mic-mic-microphone check (One, two! Check it!) If you're foul, you better run a make on that license plate You coulda had a V8 Instead of a tre-eight slug to the cranium (POW!) I got six and I'm aimin' 'em Will I shoot or keep you guessing? 'Cause fuck you and that shit you're stressing Bitch get off the wood, you're no good There goes the neighborhood hooker (slut) Go ahead and keep your drawers Giving up the claps and who needs applause At a time like this, pop the coochie and you dead The bitch is a Miami Hurricane head Sprung, niggas call her 'Lips & Lungs' Nappy dugout, get the fuck out 'Cause women like you gets no respect Bitch, you better run a check (So chickity-check yo self before you wreck yo self So chickity-check yo self before you wreck yo self Come on and check yo self before you wrickity-wreck yo self) 'Cause bitches like you is bad for my health Mic-mic-microphone check (One, two! Check it!)  come again check it Mic-mic-microphone check (One, two! Check it!) come again check it (Chickity-check yo self before you wreck yo self You better chickity-check yo self before you wreck yo self I said check yo self before you wrickity-wreck yo self) check, check (Chickity-check yo self before you wreck yo self You better chickity-check yo self before you wreck yo self I said check yo self before you wrickity-wreck yo self) check, check Mic-mic-microphone check Mic-mic-microphone check  (check it, one, two!) Mic-mic-microphone check  (One, two! ) Mic-mic-microphone check  (check it, one, two, one, two!) Mic-mic-microphone check  (one, two!) Mic-mic-microphone check  (check it, one, two!, one, two! ) Mic-mic-microphone check  (one, two) Mic-mic-microphone check  (Check yo self Cube, Check yo self Cube, check yo self... ) Yeah, word is bond Das EFX in this yaknowhat I'msayin Straight from the sewer, word is bond We doing this with my nigga Where my nigga Ice Cube in the motherfucker Word is bond, yeah You better check yo self before you wreck yo self 'Cause I'm bad for your health I come real stealth Dropping bombs on your moms Fuck car alarms Doing foul crime I'm that nigga wit'cha Alpine Sold it for a six-o, always let tricks know And friends know we got the indo No I'm not a sucker sitting in a House of Pain And no I'm not the butler, I'll cut ya Head-butt ya, you say you can't touch this And I wouldn't touch ya, in fact mothafucka Here to let you know boy - oh boy I make dough but don't call me Dough Boy This ain't no fucking motion picture A guy or bitch-a, I'll get wit-cha And hit you taking that yak to the neck So you better run a check (So come on and chickity-check yo self before you wreck yo self Chickity-check yo self before you wreck yo self Yeah, come on and check yo self before you wreck yo self) 'Cause shotgun bullets are bad for your health Mic-mic-microphone check (One, two! Check it!) Mic-mic-microphone check (One, two! Check it!) Tricks wanna step to Cube and then they get played 'Cause they bitchmade pulling out a switchblade That's kinda trifle 'cause that's a knife, ho AK-47, Assault Rifle Hold the fifty, I'm nifty, pow I gotta new style (Watch out now) I hate motherfuckers claiming that they folding bank But steady talking shit in the holding tank First you wanna step to me? Now your ass screaming for the deputy They send you to Charlie-Baker-Denver row Now they runnin' up in you slow You're gone, used to be the Don Juan (check that shit out) Now your name is just Twan Switch it, snap it, rolling your eyes and neck You better run a check (So chickity-check yo self before you wreck yo self Come on and check yo self before you wrickity-wreck yo self So chickity-check yo self before you wreck yo self) 'Cause big dicks up yo ass is bad for ya health Mic-mic-microphone check (One, two! Check it!) Mic-mic-microphone check (One, two! Check it!) If you're foul, you better run a make on that license plate You coulda had a V8 Instead of a tre-eight slug to the cranium (POW!) I got six and I'm aimin' 'em Will I shoot or keep you guessing? 'Cause fuck you and that shit you're stressing Bitch get off the wood, you're no good There goes the neighborhood hooker (slut) Go ahead and keep your drawers Giving up the claps and who needs applause At a time like this, pop the coochie and you dead The bitch is a Miami Hurricane head Sprung, niggas call her 'Lips & Lungs' Nappy dugout, get the fuck out 'Cause women like you gets no respect Bitch, you better run a check (So chickity-check yo self before you wreck yo self So chickity-check yo self before you wreck yo self Come on and check yo self before you wrickity-wreck yo self) 'Cause bitches like you is bad for my health Mic-mic-microphone check (One, two! Check it!)  come again check it Mic-mic-microphone check (One, two! Check it!) come again check it (Chickity-check yo self before you wreck yo self You better chickity-check yo self before you wreck yo self I said check yo self before you wrickity-wreck yo self) check, check (Chickity-check yo self before you wreck yo self You better chickity-check yo self before you wreck yo self I said check yo self before you wrickity-wreck yo self) check, check Mic-mic-microphone check Mic-mic-microphone check  (check it, one, two!) Mic-mic-microphone check  (One, two! ) Mic-mic-microphone check  (check it, one, two, one, two!) Mic-mic-microphone check  (one, two!) Mic-mic-microphone check  (check it, one, two!, one, two! ) Mic-mic-microphone check  (one, two) Mic-mic-microphone check  (Check yo self Cube, Check yo self Cube, check yo self... )	69	Bootlegs And B-Sides	1994-11-22	rap	Ice Cube	1356	285	0.21017699115044247	0	0	5.899705014749262	2.6548672566371683	0	0
